#Program: R2: Genomics analysis and visualization platform
#Website: https://r2.amc.nl
#Support: r2-support@amsterdamumc.nl
#Date: 2025-04-17 (03:26:38)
#Dataset: ps_avgpres_nbadam88_u133p2
#Kaplan_modus: median
#Minimal presentcalls: 1
#Multiple_testing: fdr 0.05
#Result_set (passed/total): 3074/12121
#Survival: overall-c1103
#filter: manual gene selection (0)
#H:probeset	hugo	pvalue	express	sublist
218115_at	ASF1B	0.00172482802272727	73.3	high
200804_at	TMBIM6	0.00173571586439546	598.5	low
215004_s_at	SUGP1	0.00174022119425901	96.4	high
212658_at	LHFPL2	0.0017425777078052	176.3	low
205155_s_at	SPTBN2	0.00175003806066667	109.2	high
225633_at	DPY19L3	0.00175565538374417	370.8	high
209984_at	KDM4C	0.00176863305193076	108.3	low
211783_s_at	MTA1	0.00178259345375915	508.5	high
225389_at	BTBD6	0.0017853733331117	215.3	low
214330_at	ATPAF2	0.00179791613944223	52.3	low
201577_at	NME1	0.00179824324817518	3395.6	high
225753_at	ZNF513	0.00179831343986711	101.2	high
205130_at	MOK	0.00180447770490716	28.6	low
231839_at	PDE12	0.00180626997415507	200.3	high
213793_s_at	HOMER1	0.00181538865960265	269.9	high
215813_s_at	PTGS1	0.00181707507346128	25.3	high
213341_at	FEM1C	0.00182613446825397	95.4	low
226446_at	HES6	0.00182693252113606	87.8	high
218229_s_at	POGK	0.00182793973033708	491	high
225879_at	TSEN54	0.00182919091089109	193.3	high
227247_at	PLEKHA8	0.00182996717546174	291.4	low
212121_at	TCTN3	0.00183046276268952	148.4	high
1557118_a_at	INTS6-AS1	0.00183939965306122	29.4	low
209482_at	POP7	0.00183944559090909	439.8	high
215017_s_at	FNBP1L	0.00184501383366206	554.3	low
224781_s_at	RBM17	0.00184550996776316	489.6	high
226078_at	RPUSD1	0.00185544477201051	48.7	high
228433_at	NFYA	0.00185946327051871	307.8	high
227745_at	RNF139-AS1	0.00186982331824147	32	low
219532_at	ELOVL4	0.00187146650360656	148.9	low
221704_s_at	VPS37B	0.00187269053110675	124.1	high
218674_at	TRAPPC13	0.0018728692457405	204.2	low
218456_at	CAPRIN2	0.00187302766884817	396	low
200913_at	PPM1G	0.00187477544342708	217.5	high
235113_at	LRR1	0.0018748335	164	high
209861_s_at	METAP2	0.00188448694252123	1156.2	high
1561660_at	SLC25A53	0.00188503703263708	24.9	high
224900_at	ANKFY1	0.00189542236333986	416.8	low
228564_at	LINC01116	0.00189621745762712	209.9	high
235406_x_at	TMEM161B-AS1	0.00190850080260586	98.3	low
212539_at	CHD1L	0.00191877166080729	432.7	high
226058_at	B3GNT9	0.00193913159909032	43.6	high
213065_at	ZFC3H1	0.00193940728608583	223.4	low
201938_at	CDK2AP1	0.00193951772283669	2456.8	high
224749_at	FAM234A	0.00194152446428571	81.3	high
208620_at	PCBP1	0.00196064450746269	1227.5	high
202925_s_at	PLAGL2	0.00196067000713359	84.4	high
228217_s_at	PSMG4	0.00196468605573558	364.3	high
228911_at	ADAMTS7	0.0019704553892487	16.8	high
200977_s_at	TAX1BP1	0.00197353698901099	731.9	low
202230_s_at	CHERP	0.00197387270504528	486.4	high
222902_s_at	EXO5	0.00197497769579288	89.5	low
223331_s_at	DDX20	0.00198237075775194	252.4	high
210027_s_at	APEX1	0.00198672501807618	2056.7	high
200757_s_at	CALU	0.00199158196	274.1	high
218323_at	RHOT1	0.00200401314829142	657.1	low
223551_at	PKIB	0.00201873224420103	54.8	low
212326_at	VPS13D	0.00202746164069543	65.3	low
229295_at	IL17RA	0.00203093048906049	92	high
1568838_at	WASIR2	0.00204712387459807	91.6	high
212333_at	FAM98A	0.00205983043994862	341.5	high
212843_at	NCAM1	0.00206102181105398	1312.2	low
223445_at	DTNBP1	0.0020665060224647	182.8	high
220150_s_at	FAM184A	0.00206763734381013	152.9	low
223267_at	TRMT10C	0.00209196805192308	412.6	high
201975_at	CLIP1	0.00209808996925048	279.4	low
220334_at	RGS17	0.00211458682522407	214.8	low
229342_at	NCBP3	0.00211879422776711	241.6	low
227542_at	SOCS6	0.00211882825047923	182.8	low
230442_at	MTHFSD	0.00211884225	42.4	high
1556039_s_at	GPR173	0.00212187889980855	312.6	high
225808_at	METTL23	0.00212314872605364	660.4	high
204044_at	QPRT	0.00212639290497449	72	high
209300_s_at	NECAP1	0.00213118699235182	254.1	low
203853_s_at	GAB2	0.00213134398663272	216.9	low
207585_s_at	RPL36AL	0.00213212250191083	1706	high
224807_at	GRAMD1A	0.00214914120038168	164.4	high
201892_s_at	IMPDH2	0.0021500172778131	1366.8	high
231843_at	DDX55	0.00215614416200762	112.7	high
225327_at	FAM214A	0.00216940503619048	375	low
228244_at	BLOC1S3	0.00217046655393401	46.5	high
223304_at	SLC37A3	0.00219038844641725	245.6	high
200658_s_at	PHB	0.00219161967110266	964.8	high
208742_s_at	SAP18	0.00219339435908803	1538.3	low
226321_at	LYSMD3	0.00222182532911392	169.5	low
32259_at	EZH1	0.00222238496715098	289.8	low
226711_at	FOXN2	0.00222248233333333	458	low
214710_s_at	CCNB1	0.00222346796523388	411.5	high
635_s_at	PPP2R5B	0.00222769287878788	60.9	low
228148_at	ZNF584	0.00222833687570978	49.6	high
214120_at	RFPL1S	0.00222859029319042	100.2	low
202808_at	WBP1L	0.00223392244927536	177.1	low
200060_s_at	RNPS1	0.00226633695088161	1205.4	high
64900_at	TMEM231	0.00228838537586424	94	high
226826_at	LSM11	0.00228923762012579	239.9	low
222647_at	SLC35C1	0.0022895646003776	61.9	high
204695_at	CDC25A	0.00231709817399497	113.9	high
1555931_at	TSGA10	0.00231717301569366	17.2	high
230418_s_at	GALNT16	0.00231742880877743	280.1	low
218936_s_at	CCDC59	0.00231759755395232	383.1	high
219523_s_at	TENM3	0.0023406440839599	108.2	low
209196_at	WDR46	0.00234182729304947	114.8	high
203485_at	RTN1	0.00234965357446808	3497.8	low
203408_s_at	SATB1	0.00235889517510944	667.6	low
212145_at	MRPS27	0.00235930719625	428.8	high
223314_at	TSPAN14	0.0023665325065584	73.3	high
212943_at	C2CD5	0.00236682172506234	1877.9	low
203264_s_at	ARHGEF9	0.00236690898127341	92.1	low
223500_at	CPLX1	0.00236770842732377	146.7	high
225316_at	MFSD2A	0.0023758519364486	25.4	high
226308_at	HAUS8	0.00238342181631382	41.4	high
1556582_at	PVR	0.00238766351960174	88.6	high
203197_s_at	C1ORF123	0.00239670914987562	213	low
227769_at	GPR27	0.00240326509695463	891.8	high
229414_at	PITPNC1	0.00240667684109249	345.9	low
228562_at	ZBTB10	0.00240711630769231	375.8	low
215218_s_at	WDR62	0.00240815661428571	49.1	high
205613_at	SYT17	0.00241964617110973	106.8	low
204097_s_at	RBMX2	0.00244093959665428	129.5	high
224728_at	ATPAF1	0.00245714483302412	140.6	low
227042_at	YDJC	0.00245741078947368	63.2	high
202567_at	SNRPD3	0.00245775026794554	764.9	high
223381_at	NUF2	0.00246547732385661	342.8	high
205791_x_at	ZNF230	0.00246641761519456	65.3	high
210221_at	CHRNA3	0.00246658608950617	571.8	low
232510_s_at	DPP3	0.00247536093892659	97.1	high
213334_x_at	HAUS7	0.00247671187854501	114	high
205024_s_at	RAD51	0.00248006264941466	135	high
221493_at	TSPYL1	0.00248827347076923	709.8	low
202658_at	PEX11B	0.00248873835406404	212.6	low
225585_at	RAP2A	0.00248968913759214	584.8	low
204481_at	BRPF1	0.0024898367804428	107.9	high
218611_at	IER5	0.00249002841436464	225.3	high
228416_at	ACVR2A	0.00249034028149969	268.9	low
238226_at	TMEM255B	0.0024941894797546	35.2	high
231908_at	ZDHHC18	0.00250111001164929	3.1	low
200884_at	CKB	0.00250170161458333	561.1	high
225379_at	MAPT	0.00253907857746479	329.2	low
226339_at	TRUB1	0.00254410443329253	273.8	low
207103_at	KCND2	0.00258291467217125	23.5	low
215532_x_at	ZNF492	0.00260437762775061	27.8	high
202188_at	NUP93	0.00261685503909591	121.2	high
1557472_a_at	LINC01122	0.00264094242368742	6.7	low
202251_at	PRPF3	0.00264737855880561	334.3	high
227890_at	TMEM198	0.00264812069329268	105.5	high
203961_at	NEBL	0.00264962545576571	119	low
203146_s_at	GABBR1	0.00265276426492083	239.5	low
204231_s_at	FAAH	0.00265868196226415	42.4	low
226139_at	CCDC149	0.00265946094221411	57.7	low
209362_at	MED21	0.00266043055319149	317.6	low
239675_at	LINC00900	0.00266146526123937	21.4	low
227209_at	CNTN1	0.00266176571601942	508.6	low
219754_at	RBM41	0.00266198355191257	130.7	high
209102_s_at	HBP1	0.00268057127835052	420.3	low
200657_at	SLC25A5	0.00270491501393939	1755.3	high
203409_at	DDB2	0.00270618394245912	98.6	high
218299_at	C11ORF24	0.00270752470641647	81	high
204127_at	RFC3	0.00271321215607985	513.3	high
211982_x_at	XPO6	0.00271640110822249	331.7	high
202711_at	EFNB1	0.00271970338851964	26.7	high
229126_at	TMEM19	0.00274377426388889	148.9	low
232228_at	ZNF530	0.00274806551237176	33.7	high
231984_at	MTAP	0.00274818453377563	75.7	high
202275_at	G6PD	0.00275155467450271	70	high
209163_at	CYB561	0.00275220448253012	251.1	low
215631_s_at	BRMS1	0.00275939198856111	116.8	high
211924_s_at	PLAUR	0.00276507577617329	28.1	high
201089_at	ATP6V1B2	0.00276804135598316	765.1	low
208843_s_at	GORASP2	0.00278753134555288	563.2	high
206918_s_at	CPNE1	0.00278933693513514	355.7	high
204337_at	RGS4	0.00279127131632653	974.4	low
205802_at	TRPC1	0.00281452964727055	191.8	low
219163_at	ZNF562	0.00281978206055156	232.5	high
217988_at	CCNB1IP1	0.00282975602336729	1403.2	high
204697_s_at	CHGA	0.00283340350838323	1149.6	high
232480_at	MIRLET7BHG	0.00284907332914423	20.3	high
204717_s_at	SLC29A2	0.00287693964832536	20.8	high
238462_at	UBASH3B	0.0028774587453676	54.1	low
223245_at	STRBP	0.00287878094444444	263	high
212581_x_at	GAPDH	0.00288481970925373	6418.5	high
218755_at	KIF20A	0.00289106099880668	200.5	high
224953_at	YIPF5	0.0029074282033393	645.2	low
1553099_at	TIGD1	0.00293738493682956	201.3	high
201381_x_at	CACYBP	0.0029398081369863	1226	high
202846_s_at	PIGC	0.00296662917976191	365.4	high
212849_at	AXIN1	0.00298117473170732	56.7	high
226745_at	CYP4V2	0.00298687526813317	104.1	low
221756_at	PIK3IP1	0.00299125106060606	104.2	low
229002_at	FAM69B	0.00301085927909739	105.5	high
234192_s_at	GKAP1	0.00301787737781732	315	low
225004_at	TMEM101	0.00301933030979228	130.9	high
201053_s_at	PSMF1	0.00302449449851983	405.7	high
241793_at	MSS51	0.00302509839537641	27.7	low
207074_s_at	SLC18A1	0.00302543175888626	22.4	low
239824_s_at	TMEM107	0.00303370699526627	71	low
218428_s_at	REV1	0.00304076537965701	416.1	low
52005_at	WIZ	0.00304882550413712	230.5	high
212318_at	TNPO3	0.00305076907028943	641.5	high
213535_s_at	UBE2I	0.00305090006257379	886.4	high
200843_s_at	EPRS	0.00305129548849558	816.4	high
219708_at	NT5M	0.00305355576709906	34.8	low
229012_at	C9ORF24	0.00307439385394582	33.8	low
200895_s_at	FKBP4	0.0030750269882145	821.1	high
205896_at	SLC22A4	0.00308337836197763	27.5	low
203310_at	STXBP3	0.00309120437	253.4	low
219640_at	CLDN15	0.00309464414545455	100.2	high
218144_s_at	INF2	0.0030947077972973	79.5	high
40569_at	MZF1	0.00309506635273369	284.9	high
210821_x_at	CENPA	0.00309579871772301	94.5	high
202313_at	PPP2R2A	0.00309731051790957	385	high
1553015_a_at	RECQL4	0.00310129923798359	116.9	high
204408_at	APEX2	0.00311840595489162	72.5	high
244498_x_at	UBE2Q2L	0.00312980826053864	35.6	low
206874_s_at	SLK	0.00313135756959064	205	low
205257_s_at	AMPH	0.00313278615078901	199.3	low
231088_at	MORF4L2-AS1	0.00313305508777063	47.7	high
225454_at	CCDC124	0.00316610148831776	115.4	high
212458_at	SPRED2	0.00317440711208406	395.7	high
204531_s_at	BRCA1	0.0031774487252042	382.4	high
227556_at	NME7	0.00318176603381924	626.9	low
44822_s_at	MIER2	0.00320943030710956	68.2	high
205771_s_at	AKAP7	0.00321915264356436	63.4	low
201871_s_at	UBXN1	0.00323241247613504	470.4	high
226531_at	ORAI1	0.0032409721755814	68	high
228175_at	SLC4A8	0.00324271653403141	419.6	low
203487_s_at	ARMC8	0.00326334344657375	149.8	low
202782_s_at	INPP5K	0.00326402824113887	77.4	low
202580_x_at	FOXM1	0.00326672557457922	198.5	high
209481_at	SNRK	0.00327335901276102	683.1	low
212430_at	RBM38	0.00327980909333333	79.6	high
218074_at	FAM96B	0.00328516319756663	1001.4	high
210054_at	HAUS3	0.00329211834452808	203.4	high
207353_s_at	HMX1	0.00329349289710983	55.5	low
242818_x_at	YIPF4	0.00329468969982649	185.8	low
1553601_a_at	TMIE	0.00329507845381062	30.6	low
230043_at	MUC20	0.00329607172270364	4.7	low
218171_at	VPS4B	0.00329653321875	392.1	low
210255_at	RAD51B	0.00330894207501443	17.8	high
224644_at	FGD5-AS1	0.00331775676470588	762	low
225101_s_at	SNX14	0.00331886952334294	316.1	low
203909_at	SLC9A6	0.00333377771428571	306.9	low
204492_at	ARHGAP11A	0.00334118121358664	34	high
218753_at	XKR8	0.00335502170500288	136.1	high
222318_at	ZNF324B	0.00335557122382048	41.7	high
225143_at	SFXN4	0.00338646111206897	251.2	high
214430_at	GLA	0.00339868384261918	131.6	high
1558295_a_at	PPFIA2	0.00339882720493685	79.6	low
234937_x_at	ZFP28	0.00340025325516055	58.3	low
218112_at	MRPS34	0.00340064634136546	130.9	high
228135_at	C1ORF52	0.00341042568595989	494	low
203837_at	MAP3K5	0.0034119504255441	80	low
207144_s_at	CITED1	0.0034161168660561	48.3	high
203752_s_at	JUND	0.00342114531578947	1944.3	high
219305_x_at	FBXO2	0.00342778276272155	28.4	low
230046_at	SPRED3	0.00345619579257143	45.7	high
213245_at	ADCY1	0.00347150700970874	372.9	low
223484_at	C15ORF48	0.00348999012100457	67.2	high
203569_s_at	OFD1	0.00349211334112949	319.6	high
202718_at	IGFBP2	0.00351168312827822	472.5	high
209794_at	SRGAP3	0.00351741750826211	132	low
206102_at	GINS1	0.00354501285592255	317.2	high
201378_s_at	UBAP2L	0.00354502018259386	249.9	high
201923_at	PRDX4	0.00354673429538987	846	high
219055_at	SRBD1	0.00354812472086413	104	high
209360_s_at	RUNX1	0.00355169404261364	112.1	high
205418_at	FES	0.00355807070828604	61.9	high
226661_at	CDCA2	0.00355813641340148	93.1	high
208093_s_at	NDEL1	0.00356086516619399	235.6	low
222976_s_at	TPM3	0.00356995383512748	1513.8	high
204170_s_at	CKS2	0.00357074078174603	1089.7	high
209004_s_at	FBXL5	0.00361500598076923	666.1	low
226249_at	SNX30	0.00361512426315789	210.8	low
225354_s_at	SH3BGRL2	0.00361628593657984	203.8	low
213620_s_at	ICAM2	0.00362175342962125	146.4	high
225524_at	ANTXR2	0.0036502494220339	248.4	high
225923_at	VAPB	0.00365252517607223	329.7	low
204749_at	NAP1L3	0.00365423168831169	628.7	low
230143_at	RNF165	0.00365425247941342	659.7	low
204023_at	RFC4	0.00366167620856821	532.9	high
218155_x_at	TSR1	0.00366651714084507	336.3	high
217946_s_at	SAE1	0.00369552032751829	468.1	high
244656_at	RASL10B	0.00369601776463964	7.9	high
209737_at	MAGI2	0.00369987048650169	365.9	low
218403_at	TRIAP1	0.00370549667003935	410.6	high
219365_s_at	CAMKV	0.00371954765412689	139.7	high
213959_s_at	RPGRIP1L	0.00372084057022472	59.5	high
226456_at	RMI2	0.00373396179461279	147.1	high
201692_at	SIGMAR1	0.0037449335277622	180.3	high
205889_s_at	JAKMIP2	0.00375614434921525	223	low
202916_s_at	FAM20B	0.00377306698095238	362.6	high
202954_at	UBE2C	0.00379752423068309	443.9	high
218352_at	RCBTB1	0.0038255422495803	338.2	high
212949_at	NCAPH	0.00384129268400447	93.3	high
203373_at	SOCS2	0.00384850219116825	483.8	high
213119_at	SLC36A1	0.00384895244916201	105.2	high
219901_at	FGD6	0.00384935483026242	65.7	low
205174_s_at	QPCT	0.00388445583035714	100.1	low
229198_at	USP35	0.00390660573619632	51.8	low
219375_at	CEPT1	0.00391329930769231	184.8	low
204459_at	CSTF2	0.00391900866611018	100.7	high
217848_s_at	PPA1	0.00392013229310345	3510.3	high
227135_at	NAAA	0.00392118399331849	72	low
210378_s_at	SSNA1	0.003921707345961	86.6	high
224825_at	DNTTIP1	0.003925688032796	143.7	high
218149_s_at	ZNF395	0.00392760129944445	312	high
223023_at	BET1L	0.0039713807040533	102.5	high
204510_at	CDC7	0.00397539876415094	473.1	high
225509_at	SAP30L	0.00397802077149196	349.8	low
208837_at	TMED3	0.0039814192710643	280.3	high
204243_at	RLF	0.00399322819501385	176.3	low
203524_s_at	MPST	0.00399392319213732	265.2	high
228970_at	ZBTB8OS	0.00401181622689541	353.8	high
205604_at	HOXD9	0.00402411166316372	81.8	high
209250_at	DEGS1	0.00404301348811498	1073.1	high
223898_at	ZNF670	0.00405092525690608	56.7	high
204632_at	RPS6KA4	0.00406561497736057	53.6	high
203885_at	RAB21	0.00407702410871965	170.5	low
202417_at	KEAP1	0.00408288497407612	195.2	high
218388_at	PGLS	0.00413855684187328	416.8	high
201092_at	RBBP7	0.00413977587045204	716	high
232080_at	HECW2	0.00415309111618943	111.7	low
202244_at	PSMB4	0.00415981779746835	1894.5	high
236589_at	ZNF701	0.00417962482508251	34.7	high
206245_s_at	IVNS1ABP	0.00420143579439252	706.9	high
205750_at	BPHL	0.00420357611978022	173.7	low
212646_at	RFTN1	0.00421716947116969	418.1	low
214920_at	THSD7A	0.00423749628085573	394.2	low
221434_s_at	SLIRP	0.00423921663501647	1421.5	high
221471_at	SERINC3	0.00424867631140351	430	low
40225_at	GAK	0.00425633066027397	332.8	high
209268_at	VPS45	0.0042570716743295	301.1	low
217782_s_at	GPS1	0.00425767715717415	426.9	high
213524_s_at	G0S2	0.00426023311652079	123	high
205010_at	GNL3L	0.00428684003114754	67.7	high
210652_s_at	TTC39A	0.00428807049152542	27.6	low
230297_x_at	SYNGAP1	0.00429840714254506	43.3	high
202591_s_at	SSBP1	0.00431437467576419	1344.1	high
212050_at	WIPF2	0.00431487100763775	207.3	low
217852_s_at	ARL8B	0.00431735612268266	802.8	low
201574_at	ETF1	0.0043189842962963	914.3	high
1567080_s_at	CLN6	0.00432002859575626	84	high
221007_s_at	FIP1L1	0.00432019522343324	171.1	high
220055_at	ZNF287	0.00432068451932499	28.4	low
228414_at	KCNMA1	0.00432628083958673	59.4	low
231986_at	RIMS1	0.0043405762125	90.3	low
205545_x_at	DNAJC8	0.00434601384845193	427	low
204558_at	RAD54L	0.00435184040119435	39.7	high
214141_x_at	SRSF7	0.00435605589744981	1561.8	high
220371_s_at	SLC12A9	0.00438128137527115	90	high
201673_s_at	GYS1	0.00438478653170732	68.3	high
207105_s_at	PIK3R2	0.0043874474312026	65.6	high
219907_at	FRS3	0.00440878242068219	81.6	low
1559404_a_at	HMGN3-AS1	0.00440924331439394	16.6	low
202705_at	CCNB2	0.00441707857436452	558.2	high
203656_at	FIG4	0.00443490355081081	271.8	low
218079_s_at	GGNBP2	0.00444564359535386	356.6	low
226744_at	METTL16	0.00448308798218143	508.7	high
212556_at	SCRIB	0.00452876909924488	232.4	high
223222_at	SLC25A19	0.00452929652293578	84.9	high
225202_at	RHOBTB3	0.00453034626684636	1302	high
227195_at	ZNF503	0.00453311685506466	341.3	high
232230_at	OLMALINC	0.00454801709095802	31	high
223035_s_at	FARSB	0.0045499114001077	586.3	high
227207_x_at	ZNF213	0.00457401159601937	100.4	high
209648_x_at	SOCS5	0.00457518223333333	230.5	low
206052_s_at	SLBP	0.00461592560290167	520	high
227265_at	FGL2	0.00466067088888889	212.2	low
1555864_s_at	PDHA1	0.00466271825778733	281.4	high
218878_s_at	SIRT1	0.00468148264538627	225.3	low
204709_s_at	KIF23	0.00470453380375335	86.2	high
226133_s_at	TBC1D10A	0.00471845976205788	34.6	low
203366_at	POLG	0.00472298952490627	128.8	high
201845_s_at	RYBP	0.00472981794700214	487.5	low
220770_s_at	ZBED8	0.00473174267094703	194.2	low
225531_at	CABLES1	0.00473413850909091	105.7	high
225919_s_at	C9ORF72	0.00473742579903795	300	low
203054_s_at	TCTA	0.00474214700320513	149.8	low
231175_at	BEND6	0.00474669490870262	46.7	low
218253_s_at	EIF2D	0.00475073992582711	298.3	high
201855_s_at	ATMIN	0.00476280957866667	399	low
208726_s_at	EIF2S2	0.00479800997921109	1710.8	high
205412_at	ACAT1	0.00481613114704315	525.1	low
235411_at	PGBD1	0.0048194682889835	73.4	low
209180_at	RABGGTB	0.00482087926304579	277.5	low
218767_at	REXO4	0.0048625926358811	118	high
212959_s_at	GNPTAB	0.00486290524774056	366.3	low
219687_at	HHAT	0.00486296708603293	71.4	high
212724_at	RND3	0.00486368019680851	1239.4	low
243514_at	WDFY2	0.00486491341339001	144.3	low
223523_at	TMEM108	0.00486514434164456	169.9	high
227084_at	DTNA	0.00488906254878049	156.6	low
230339_at	CCDC138	0.00489226555855856	110.7	high
226479_at	KBTBD6	0.00490102491366525	314.3	low
205829_at	HSD17B1	0.00492182541185813	28.2	high
231929_at	IKZF2	0.004922299	58.6	low
204287_at	SYNGR1	0.0049241786962963	150.1	low
222459_at	AKIRIN1	0.00493459876057082	138.4	low
226064_s_at	DGAT2	0.00495728410195457	44.1	high
223913_s_at	MIR7-3HG	0.00499358321330517	51	high
204346_s_at	RASSF1	0.0049962173850211	101.7	low
217978_s_at	UBE2Q1	0.00499635295567282	533.4	high
632_at	GSK3A	0.00499757711491829	97.7	high
222662_at	PPP1R3B	0.00501845162697576	48.9	low
227582_at	KLHDC9	0.00504826891052632	90.2	low
49878_at	PEX16	0.00505029539283834	226.3	high
224502_s_at	KIAA1191	0.00506285434718569	869.5	low
213523_at	CCNE1	0.00506877660410095	79.7	high
224666_at	NSMCE1	0.00508753975039412	613	high
209841_s_at	LRRN3	0.005111407875	889.5	low
203489_at	SIVA1	0.00511190608608924	157.6	high
210125_s_at	BANF1	0.005129497818468	829.9	high
218795_at	ACP6	0.00513139706554798	51.2	high
202633_at	TOPBP1	0.00513852261477987	430.7	high
218499_at	STK26	0.00514967348376963	156.2	high
222770_s_at	GUF1	0.00515014877108434	185.8	high
223171_at	DYM	0.00515487545735217	389.9	high
205678_at	AP3B2	0.00515734603242678	72.5	low
205621_at	ALKBH1	0.00518100201411396	164.4	high
229823_at	RIMS2	0.00519648928213166	201.6	low
212817_at	DNAJB5	0.00523480355509138	181.4	high
219147_s_at	NMRK1	0.00523860636795407	107.1	low
209149_s_at	TM9SF1	0.00525130153416797	76.7	high
209565_at	RNF113A	0.005252835681439	209	high
211951_at	NOLC1	0.0052556251756123	1038	high
231325_at	UNC5D	0.00525898624895833	65.3	low
207757_at	ZFP2	0.00526397173451327	26.2	low
226354_at	LACTB	0.00526767812903226	168.4	low
227285_at	CIART	0.00528589057098284	63.3	high
223211_at	HACL1	0.00529346875623701	148.5	high
225609_at	GSR	0.00530003790493506	283.4	high
224462_s_at	CHCHD6	0.00530515276064382	201.3	high
226326_at	PCGF5	0.00531782928386092	129.5	low
204104_at	SNAPC2	0.00533645256794606	33.6	high
200893_at	TRA2B	0.00534215009745982	2388.5	high
218692_at	SYBU	0.00535603124818653	140.5	low
227427_at	ARHGEF25	0.00540850061904762	33.1	low
204411_at	KIF21B	0.00540926773278094	89.5	high
225567_at	INAFM2	0.00549780106359876	81.5	high
243816_at	ZNF70	0.00549871391050181	92.7	low
216299_s_at	XRCC3	0.0055174290873385	13.2	high
218776_s_at	TMEM62	0.00552594261311983	77.5	low
227862_at	TRNP1	0.00553836461538462	36.8	low
224607_s_at	SRP68	0.00562554498245614	792.6	high
228188_at	FOSL2	0.00564160349097473	129.1	high
204244_s_at	DBF4	0.00565275330876289	435.4	high
221449_s_at	ITFG1	0.00572016904739825	267.4	low
225981_at	HID1	0.00572358363542739	67.9	low
240479_at	HS3ST5	0.00575080626659804	55.3	low
213361_at	TDRD7	0.00580024766460905	76.8	low
234284_at	GNG8	0.00582438665912596	9.4	low
203315_at	NCK2	0.00583079272404933	451.8	high
217911_s_at	BAG3	0.00584155626656394	67.5	high
229829_at	LINC00526	0.0058506038536961	130.5	low
214585_s_at	VPS52	0.0058705877491021	315.7	high
1555288_s_at	FBF1	0.00589855722410256	61.2	high
213878_at	PYROXD1	0.0059002368959508	277	low
201098_at	COPB2	0.00590184033247951	416.2	high
214273_x_at	NPRL3	0.00590699215873016	137.3	high
229086_at	ZNF436-AS1	0.0059073786	78.4	low
202331_at	BCKDHA	0.0059090743444217	117.2	high
219366_at	AVEN	0.00591257546472393	88.4	high
202502_at	ACADM	0.00592054797342872	470.6	low
203405_at	PSMG1	0.00597562823799796	242.9	high
228126_x_at	CTXN1	0.00597830118172537	113	high
208717_at	OXA1L	0.00601826820969388	383.2	high
236285_at	KLHDC7B	0.00602380940540541	17.9	high
218236_s_at	PRKD3	0.00603799927457973	413.7	high
205508_at	SCN1B	0.00603871061824669	9.9	high
201097_s_at	ARF4	0.00606339447505092	1874.2	high
222116_s_at	TBC1D16	0.00607041886412214	348.2	high
236044_at	PLPP4	0.00607457440976106	88.3	low
238002_at	GOLIM4	0.00607689356002035	325.2	high
201675_at	AKAP1	0.00612438610360589	398	high
226119_at	PCMTD1	0.0061249728800813	753.7	low
223429_x_at	ISY1	0.00613867737360406	167.1	high
201745_at	TWF1	0.00623847145611365	411.8	low
209296_at	PPM1B	0.00625878775862069	510.2	low
225843_at	ZFYVE19	0.00627865342625443	49	low
212638_s_at	WWP1	0.00630077088652482	471	low
219306_at	KIF15	0.00633477214683544	229.8	high
36475_at	GCAT	0.00636137806174089	58.9	high
211774_s_at	MMACHC	0.00636321860465116	48.2	high
208752_x_at	NAP1L1	0.0063661919878604	2954.5	high
204136_at	COL7A1	0.00638419623547246	44.9	low
208910_s_at	C1QBP	0.00640717284343434	1308.1	high
212149_at	EFR3A	0.00646800055527511	483.3	low
229526_at	AQP11	0.00651227161371659	40.6	low
225982_at	UBTF	0.00651537385469223	183.8	high
229664_at	MAPK8	0.00651546515625	508.3	low
203139_at	DAPK1	0.00653935582871536	382.8	low
213479_at	NPTX2	0.00655680251509054	93.3	high
226088_at	ZDHHC12	0.00655961435329643	26.5	high
202788_at	MAPKAPK3	0.00656267315206445	101.4	high
225603_s_at	TRIQK	0.00656697376068376	303.1	low
202946_s_at	BTBD3	0.00656805926130653	831.7	low
211474_s_at	SERPINB6	0.00657297904570567	277.8	low
201020_at	YWHAH	0.00657679861947791	665.3	low
205975_s_at	HOXD1	0.00657860737079779	40.7	high
222845_x_at	TMBIM4	0.00658728327983952	914.9	low
213113_s_at	SLC43A3	0.00659042161403509	212.1	high
225334_at	BORCS7	0.00661681503507014	398.7	low
202033_s_at	RB1CC1	0.00663498805708563	888.4	low
243747_at	ZNF599	0.00665872412912913	56.8	high
225081_s_at	CDCA7L	0.00668195137068534	146.8	high
200594_x_at	HNRNPU	0.006724670195	2176.4	high
219549_s_at	RTN3	0.00675214206896552	619	low
228754_at	SLC6A6	0.00675585307192807	190.7	high
221777_at	RITA1	0.00677457448103792	85.8	high
210697_at	ZNF257	0.00677511252621068	17.4	high
224619_at	CASC4	0.00679374493266833	899.3	low
208808_s_at	HMGB2	0.00679634016949153	3021	high
235334_at	ST6GALNAC3	0.00679869124564026	108.4	high
218907_s_at	LRRC61	0.006806533062749	195.8	high
212823_s_at	PLEKHG3	0.00680658405176705	44.7	high
205293_x_at	BAIAP2	0.00686687816915423	18.7	high
205085_at	ORC1	0.00687389082545997	40.6	high
223655_at	CD163L1	0.00687577581013917	171.7	low
219170_at	FSD1	0.00688855758569299	263.8	high
